time [MJD]                x [AU]                    y [AU]                    z [AU]                   
48118.5407814352          0.804284864523146         -0.615471623308708        -4.91355709859548e-05    
48119.0667073611          0.809613576326618         -0.608263318386228        3.43905866354235e-05     
48119.592633287           0.814904549737591         -0.601012804822182        -4.47617592330823e-05    
48120.118559213           0.82005203349612          -0.593810916747543        -1.61974182837365e-05    
48120.6444851852          0.825218124974812         -0.586420039168038        2.46636726994434e-05     
48121.1704111111          0.830281673370892         -0.579083634355747        -5.925879841174e-05      
48121.696337037           0.835249570835914         -0.571702364581176        1.89296915153471e-05     
48122.222262963           0.840228606513377         -0.564171475823559        -4.74659821269655e-06    
48122.7481888889          0.845064130095726         -0.556740314256714        -4.80296696419673e-05    
48123.2741148148          0.84986272805954          -0.549167191299531        3.80036104850668e-05     
48123.8000407407          0.854627073451444         -0.541541393230066        -3.72792030720817e-05    
48124.3259666667          0.859248719860774         -0.533983727096925        -1.63579603595179e-05    
48124.8518926273          0.863872041651594         -0.526236845604257        3.13675038048848e-05     
48125.3778185532          0.868403209474082         -0.518542052194076        -5.46236219040042e-05    
48125.9037444792          0.872829428326761         -0.510822766862006        1.94477021013729e-05     
48126.4296704051          0.877257755448125         -0.502945077724338        3.17678217326791e-06     
48126.955596331           0.88155301797326          -0.495176294784829        -4.67907091716645e-05    
48127.4815222569          0.885795058191973         -0.487278927088247        4.06488880553683e-05     
48128.0074481829          0.890004338858359         -0.479318752760342        -3.06954861843181e-05    
48128.5333741088          0.894074780747091         -0.471445011813117        -1.74002772686884e-05    
48129.0593000347          0.898130121701469         -0.463384392057803        3.62028855117269e-05     
48129.5852259607          0.902102897154646         -0.455372194949089        -5.13305937003398e-05    
48130.1111518866          0.905964781351624         -0.447355937774703        1.81586200178133e-05     
48130.6370778125          0.909818279301505         -0.439174347289968        8.79905077417258e-06     
48131.1630037384          0.913550179057513         -0.431108761888213        -4.72256618806859e-05    
48131.6889296644          0.91721482757735          -0.422929334963266        4.08408289512145e-05     
48132.2148555903          0.920846234297713         -0.41467742270621         -2.64242762702113e-05    
48132.7407815162          0.924345199803278         -0.406528447594879        -2.03677540184894e-05    
48133.2667074421          0.927812717703751         -0.398197013876449        3.83400112394444e-05     
48133.7926334491          0.931206057793585         -0.389909316313703        -5.0074199970464e-05     
48134.318559375           0.934485601485252         -0.3816372965099          1.47793274615802e-05     
48134.8444853009          0.937745019939352         -0.373194904248865        1.19105666649865e-05     
48135.3704112269          0.940894711230993         -0.364873627789537        -4.92888284473473e-05    
48135.8963371528          0.943965421881309         -0.356453973482039        3.89465743872364e-05     
48136.4222630787          0.947000424544292         -0.34795296286673         -2.40570573161775e-05    
48136.9481890046          0.949911380947435         -0.33956935993617         -2.4561335648634e-05     
48137.4741149306          0.952775213040786         -0.33100947207166         3.86976414964954e-05     
48138.0000408565          0.955571807276107         -0.32248790727202         -4.98697557380724e-05    
48138.5259667824          0.958254390559099         -0.314000684287716        1.05673248568325e-05     
48139.0518927083          0.960904099519487         -0.305339838530569        1.39441217472358e-05     
48139.5778187037          0.963455919947797         -0.296803331750545        -5.1496007015808e-05     
48140.1037446296          0.96591914628547          -0.288184235475131        3.67222468128352e-05     
48140.6296705556          0.96834229893863          -0.279475776398274        -2.17523822785678e-05    
48141.1555964815          0.970651185296808         -0.27089710599374         -2.80561693679086e-05    
48141.6815224074          0.972897902138845         -0.262149769908865        3.94107466290641e-05     
48142.2074483333          0.975082642375674         -0.253434853381071        -4.86043773566775e-05    
48142.7333742593          0.97715520625561          -0.244771667253749        7.76496455984175e-06     
48143.2593001852          0.979181175453496         -0.235933417167124        1.71655423477867e-05     
48143.7852261111          0.981120471101273         -0.227221197994009        -5.1640878291461e-05     
48144.311152037           0.98296326409207          -0.218442313102556        3.64302815483029e-05     
48144.837077963           0.984759672664326         -0.209567394577426        -1.74386575154816e-05    
48145.3630038889          0.986452299608165         -0.200832880129191        -2.8846918272074e-05     
48145.8889298148          0.988068303997791         -0.191938852501194        4.23573252268374e-05     
48146.4148557407          0.98962572836211          -0.183071644440289        -4.47069609440244e-05    
48146.9407816667          0.991074468158628         -0.174272526313531        7.79065873557068e-06     
48147.466707662           0.992462177975114         -0.165299166601813        2.26960949233365e-05     
48147.992633588           0.993773658470344         -0.156452759366657        -4.89725715251058e-05    
48148.5185595139          0.99498250242825          -0.147555999116296        3.858523320711e-05       
48149.0444854398          0.996137157424241         -0.138558466413469        -1.09727875580908e-05    
48149.5704113657          0.99719924375255          -0.129710743060026        -2.71903766896882e-05    
48150.0963372917          0.998171331723866         -0.120714379181726        4.7031419583399e-05      
48150.6222632176          0.999086919177386         -0.111740047559794        -3.90890959265954e-05    
48151.1481891435          0.999899172615056         -0.102849368318479        9.43049040717624e-06     
48151.6741150695          1.00063602210202          -0.0937875939859868       2.90867070715617e-05     
48152.2000409954          1.00130676359772          -0.0848532303806163       -4.52760966750976e-05    
48152.7259669213          1.00187088853733          -0.0758850218565313       4.12598082267876e-05     
48153.2518928472          1.00237235872966          -0.0668132606489257       -4.51034316305624e-06    
48153.7778188194          1.00279343132864          -0.0578994535827811       -2.5363154720707e-05     
48154.3037447454          1.00311275338045          -0.0488491427457035       5.11065970119619e-05     
48154.8296706713          1.00337692172538          -0.0398168808663913       -3.4214318201225e-05     
48155.3555965972          1.00354504501355          -0.0308825681411065       1.03107853131664e-05     
48155.8815225232          1.00362404243444          -0.0217821660580473       3.3954863067007e-05      
48156.4074484491          1.00364690532713          -0.0128090644715359       -4.28845766464873e-05    
48156.933374375           1.0035613884171           -0.00381812146565063      4.23064697330549e-05     
48157.4593003009          1.00340448618334          0.00527753282456743       -9.8059505813171e-08     
48157.9852262269          1.00318017476362          0.0142086775392444        -2.52899365020988e-05    
48158.5111521528          1.00284406221993          0.0232635093437201        5.2934916888701e-05      
48159.0370780787          1.00245349400937          0.0323038125131955        -3.15411019429744e-05    
48159.5630040046          1.0019758444423           0.0412333933404078        9.06941066903527e-06     
48160.0889299306          1.00139600507715          0.0503226603969991        3.64035954530228e-05     
48160.6148559375          1.00076971458749          0.0592857588666865        -4.26427170510905e-05    
48161.1407818634          1.00003522994163          0.0682510739708701        4.10697659122596e-05     
48161.6667077894          0.999220299875465         0.0773212924158141        2.11162350237701e-06     
48162.1926337153          0.998351503306331         0.0862220995131296        -2.72311013572671e-05    
48162.7185596412          0.99736235841295          0.0952330196791053        5.26591345806101e-05     
48163.2444855671          0.996318691674906         0.104233099594417         -3.06588131953558e-05    
48163.7704114931          0.995198293950221         0.113110952099316         6.10270460855471e-06     
48164.296337419           0.993963237180641         0.12214091688982          3.72237668270597e-05     
48164.8222633449          0.992690898443129         0.131047011667801         -4.36686256681565e-05    
48165.3481892708          0.991312313481995         0.139940107459495         3.85920933586664e-05     
48165.8741151968          0.989843867556614         0.148937476600151         3.36512776580924e-06     
48166.4000411227          0.988335344691078         0.157762220436562         -2.980433306039e-05      
48166.9259670486          0.986699387626721         0.166682978962654         5.18219930727383e-05     
48167.4518929745          0.985007901475702         0.175596692290816         -2.99000889045783e-05    
48167.9778189005          0.983251124410889         0.184378159228107         3.21667323262235e-06     
48168.5037448264          0.981367764032053         0.193303121029399         3.83363289130791e-05     
48169.0296707523          0.979455412128748         0.202107676770315         -4.39445620739382e-05    
48169.5555967824          0.97744026032064          0.210884608280886         3.69667466715097e-05     
48170.0815227083          0.975325262028399         0.219764357616361         5.8435996126885e-06      
48170.6074486343          0.973183736634157         0.22846993748336          -3.08305879498844e-05    
48171.1333745602          0.970908867355558         0.237256952866983         5.26131531069695e-05     
48171.6593004861          0.968576179819874         0.246040601276666         -2.70994884573467e-05    
48172.185226412           0.966190195504884         0.25468333862764          2.49310435928584e-06     
48172.711152338           0.963666030889188         0.263459699073449         4.16904464548104e-05     
48173.2370782639          0.961119903826161         0.272119759442169         -4.16660156662938e-05    
48173.7630042593          0.958475532077173         0.280737960137453         3.78138819118774e-05     
48174.2889301852          0.955720757520816         0.289456073849532         1.08511755612111e-05     
48174.8148561111          0.952952470821381         0.297999540252574         -2.92118968270135e-05    
48175.340782037           0.9500461288758           0.306609057769593         5.57785827361444e-05     
48175.866707963           0.947078615558401         0.315217910357616         -2.19091139737575e-05    
48176.3926338889          0.944070358324364         0.323678138762703         4.03051124872229e-06     
48176.9185598148          0.940913136838974         0.332260431008319         4.69400878871955e-05     
48177.4444857407          0.937740088303097         0.340730449292082         -3.75214086708176e-05    
48177.9704116667          0.93447484413635          0.349144671445            4.01498538979075e-05     
48178.4963375926          0.931088790465732         0.357654068692888         1.70208999537485e-05     
48179.0222635185          0.927702134574187         0.36598915313715          -2.65589404823689e-05    
48179.5481894445          0.924174542925299         0.374374248824924         5.94676505829094e-05     
48180.0741153704          0.920582025550822         0.382760264650165         -1.6395914678731e-05     
48180.6000412963          0.916962274860894         0.390991074785998         5.62261660092502e-06     
48181.1259672222          0.913184209040621         0.399331022529848         5.17607248427003e-05     
48181.6518932639          0.909396012392475         0.407562770550264         -3.38948317477246e-05    
48182.1778191898          0.90552341639593          0.415725546728069         4.15958622918624e-05     
48182.7037451157          0.901520262596643         0.423977296816208         2.19677031121212e-05     
48183.2296710417          0.897529452515067         0.432056163521165         -2.51587471420564e-05    
48183.7555969676          0.893396787476834         0.440168971198217         6.14894287958028e-05     
48184.2815228935          0.889195388865979         0.448283409353264         -1.26632125396834e-05    
48184.8074488194          0.884981053121938         0.45623764905776          5.39719982004287e-06     
48185.3333747454          0.880600633208989         0.464287272852889         5.4405562395196e-05      
48185.8593006713          0.876215384271852         0.472232970443748         -3.23466465921833e-05    
48186.3852265972          0.871755008707216         0.480097846479713         4.08506859784022e-05     
48186.9111525231          0.867155105177892         0.488044358753667         2.45482372307388e-05     
48187.4370785417          0.862580303701778         0.49582068733732          -2.59066470563873e-05    
48187.9630044676          0.857864502040764         0.503615334062203         6.11904170469328e-05     
48188.4889303935          0.853076064089624         0.511411619720181         -1.11652021424406e-05    
48189.0148563194          0.848289453852609         0.519044503384111         3.11187473927131e-06     
48189.5407822454          0.843330468456469         0.526758505624165         5.4891828888649e-05      
48190.0667081713          0.83837134784191          0.534373186644765         -3.26737797568127e-05    
48190.5926340972          0.833347609672116         0.541896632305511         3.82917804940398e-05     
48191.1185600232          0.828176029717025         0.549493477792076         2.54095994303409e-05     
48191.644486007           0.823041860558044         0.556924157713854         -2.80508102635427e-05    
48192.1704119329          0.81776914724166          0.564358083782468         5.95267642626354e-05     
48192.6963378588          0.81241967100758          0.571793126325812         -1.07416408982359e-05    
48193.2222637847          0.807086983279981         0.579063332901939         1.21519134345762e-08     
48193.7481897107          0.801576988642361         0.586400067184474         5.46523777112131e-05     
48194.2741156366          0.796070805750587         0.593642427129977         -3.33197844491777e-05    
48194.8000415625          0.790511445848334         0.600784681450067         3.55954484547018e-05     
48195.3259674884          0.784796539333534         0.607991341419854         2.63530047244408e-05     
48195.8518934838          0.779130618574521         0.615037140963366         -2.97019720122772e-05    
48196.3778194097          0.77332994930263          0.622071874952482         5.84775199334551e-05     
48196.9037453357          0.767448028354565         0.629106693173124         -9.35914501097745e-06    
48197.4296712616          0.761597644211546         0.635977021414973         -1.81858471131764e-06    
48197.9555971875          0.755566148700545         0.642899106689643         5.58196577399339e-05     
48198.4815231713          0.749541309203645         0.649731996470776         -3.21783082437646e-05    
48199.0074490972          0.743475232214194         0.656457412517562         3.48192079276075e-05     
48199.5333750232          0.737246220523587         0.663237425331386         2.94125608322138e-05     
48200.0593009491          0.731076555456619         0.669862884621123         -2.89902398331598e-05    
48200.585226875           0.724776947474853         0.676463480114582         5.97736653026051e-05     
48201.1111528009          0.718390905902514         0.683062289421524         -5.43594645558302e-06    
48201.6370787269          0.712050576758528         0.689498207067238         -1.11636189760361e-06    
48202.1630046528          0.705526316272752         0.695970485974007         5.94231447398553e-05     
48202.6889305787          0.699010334963396         0.702358372076424         -2.85329806046251e-05    
48203.2148565046          0.692465487856806         0.708632277945275         3.62995699608277e-05     
48203.7407825116          0.68575085646932          0.714949621708793         3.45747830495749e-05     
48204.2667084375          0.679104931393156         0.721119008922426         -2.6295403399543e-05     
48204.7926343634          0.672335172523075         0.727249832186313         6.26563305947165e-05     
48205.3185602894          0.665473767551707         0.733375625444833         -1.11186114350371e-07    
48205.8444862153          0.658672080979025         0.739340979038991         6.9610448126436e-07      
48206.3704121412          0.651685299394151         0.745326591086865         6.37014355878521e-05     
48206.8963380671          0.644707949886084         0.751231946022748         -2.44077179578871e-05    
48207.4222639931          0.637715009584725         0.757017819228715         3.78567381915764e-05     
48207.948189919           0.630546755140864         0.762834796386256         3.94666595887696e-05     
48208.4741158449          0.623456092188682         0.768510802658394         -2.40669805102661e-05    
48209.0000417708          0.616249428202777         0.774135158284419         6.46458249343539e-05     
48209.5259678125          0.608946408279312         0.779750204915435         4.1324800388721e-06      
48210.0518937384          0.601717153092687         0.78520851806733          1.19220952649922e-06     
48210.5778196644          0.594303578905779         0.790670879704901         6.63437037716093e-05     
48211.1037455903          0.586900283291771         0.796056840261462         -2.19743440860285e-05    
48211.6296715162          0.579495571654748         0.801319284273814         3.74540717175406e-05     
48212.1555974421          0.571911422421699         0.80659986128496          4.22649792154857e-05     
48212.6815233681          0.564413182510067         0.811747153618014         -2.39395554581421e-05    
48213.207449294           0.556808367612482         0.816830757245964         6.43177981000802e-05     
48213.7333752199          0.549102986782073         0.821900113851275         6.09793905072685e-06     
48214.2593011458          0.541485188523796         0.826817909378077         -5.87799895038877e-07    
48214.7852271759          0.533685612022526         0.831723871664923         6.65908172030029e-05     
48215.3111531019          0.525896839977755         0.836557134811285         -2.17633600710729e-05    
48215.8370790278          0.518121306415157         0.841264582549465         3.48285057759901e-05     
48216.3630049537          0.510163578954558         0.845976843939906         4.2866848421562e-05      
48216.8889308796          0.502299324851378         0.850564222584246         -2.57697078745161e-05    
48217.4148568056          0.494339140482555         0.855077251787769         6.20257227308727e-05     
48217.9407827315          0.486274669300862         0.859570536121303         6.29758657609873e-06     
48218.4667086574          0.478311054530492         0.863918947688894         -3.9137888980114e-06     
48218.9926345833          0.470169764659326         0.868240227068215         6.5352741982169e-05      
48219.5185605093          0.462039339762829         0.872492360989009         -2.27113142328817e-05    
48220.0444864352          0.453936990586328         0.87661820445266          3.11910414879981e-05     
48220.5704124884          0.445650917218656         0.880735369533245         4.26588822721142e-05     
48221.0963384144          0.437464892646519         0.884736735015948         -2.80663056502479e-05    
48221.6222643403          0.429194579386125         0.888654571652983         5.93847413657705e-05     
48222.1481902662          0.420816598616953         0.892546706188256         6.47513234316186e-06     
48222.6741161921          0.412551923134963         0.896302124377396         -6.96847917477041e-06    
48223.2000421181          0.404115003962295         0.900015855710757         6.45318254422888e-05     
48223.725968044           0.395688436672542         0.903663828153477         -2.2851709376353e-05     
48224.2518939699          0.387304545524939         0.907186855192145         2.85838469750547e-05     
48224.7778199884          0.378736454839586         0.910687690045836         4.36455731970967e-05     
48225.3037459144          0.370273808038511         0.914082325379396         -2.87599143492476e-05    
48225.8296718403          0.361738933834862         0.917385840357721         5.84629683353592e-05     
48226.3555977662          0.353093309319472         0.920657179440291         8.57500325570506e-06     
48226.8815236921          0.344572137236774         0.923801189359902         -7.78153768874829e-06    
48227.4074496181          0.335885013347831         0.926889736312676         6.59330491573308e-05     
48227.933375544           0.327207039870699         0.929915397098049         -2.05515743706111e-05    
48228.4593014699          0.318585525198551         0.93281897741383          2.85204913458864e-05     
48228.9852273958          0.309780156249208         0.93568657723621          4.70710222960244e-05     
48229.5111533218          0.301084250607581         0.938457505302892         -2.6875938953727e-05     
48230.0370792477          0.292328253198647         0.941130847685594         5.99499291733516e-05     
48230.5630053125          0.283458738826922         0.94376450676417          1.29429213663723e-05     
48231.0889312384          0.27472349602871          0.946280728472636         -6.38955562592795e-06    
48231.6148571644          0.26582955354888          0.948727953416854         6.91689656289214e-05     
48232.1407830903          0.25694321502758          0.951114061785504         -1.65839928292345e-05    
48232.6667090162          0.248126613153495         0.95338182107574          2.98387139181696e-05     
48233.1926349421          0.239127846448367         0.955599208887033         5.14317186769617e-05     
48233.7185609491          0.230241840756241         0.95772894312935          -2.42408889418173e-05    
48234.244486875           0.22130848716975          0.959755501296552         6.17491977981914e-05     
48234.7704128009          0.212259989281275         0.961733869221589         1.72211351964846e-05     
48235.2963387269          0.203354899039501         0.963605101015216         -5.2697310645731e-06     
48235.8222646528          0.194299851564263         0.965394355869009         7.16380051016843e-05     
48236.3481905787          0.185251315071503         0.967123453424508         -1.3610683355558e-05     
48236.8741165741          0.176285603597251         0.968739138198973         2.99431379671525e-05     
48237.4000425             0.167141197027777         0.970290068903459         5.41712458447e-05        
48237.9259684259          0.15811249923618          0.971762271909999         -2.3293530222208e-05     
48238.4518943519          0.149049838872149         0.97312716455276          6.15982921430285e-05     
48238.9778202778          0.139871683993667         0.974434951900204         1.93593440085571e-05     
48239.5037462037          0.130845379490724         0.975646718757344         -6.30059381976524e-06    
48240.0296721296          0.12167922720718          0.976764624283218         7.17367386896428e-05     
48240.5555980556          0.112518798815027         0.97782294746171          -1.29912615961325e-05    
48241.0815239815          0.103453930600256         0.978774275977362         2.76601102931257e-05     
48241.6074500347          0.0942153803215904        0.979646899443888         5.44492900263541e-05     
48242.1333759606          0.0850948805289448        0.980449843815328         -2.4680123102297e-05     
48242.6593018866          0.0759542547362452        0.981142977544534         5.90763625870447e-05     
48243.1852278125          0.0666988052172763        0.98176998597306          1.92171352255771e-05     
48243.7111537384          0.0576027214274734        0.982312951512636         -9.45380100966025e-06    
48244.2370796644          0.0483780369233428        0.982751451277265         6.97305749165416e-05     
48244.7630055903          0.0391584066678296        0.983130728820071         -1.42526757427905e-05    
48245.2889315162          0.0300464544847937        0.983410899047632         2.36473063408747e-05     
48245.8148575463          0.0207671640953238        0.983599071673055         5.31020496992202e-05     
48246.3407834722          0.0116075364867667        0.983726747260782         -2.73808611194897e-05    
48246.8667093982          0.002441723217909         0.983743818751043         5.5368495859626e-05      
48247.3926353241          -0.00683734345378082      0.983685796661568         1.8131168266444e-05      
48247.91856125            -0.0159506822455871       0.983556509796919         -1.32575753021675e-05    
48248.4444871759          -0.0251805257032154       0.983313588213877         6.72229716426989e-05     
48248.9704131019          -0.034406030881111        0.983011602866229         -1.56697977510864e-05    
48249.496339132           -0.0435126144060558       0.982619857477257         1.96939681549997e-05     
48250.0222650579          -0.0527791054099416       0.982123588795725         5.20577586170184e-05     
48250.5481909838          -0.0619253006453799       0.981576070096907         -2.94405377739323e-05    
48251.0741169097          -0.0710638753015719       0.980918880863202         5.24658024649823e-05     
48251.6000428357          -0.0803135113071624       0.980177711349381         1.81803067068125e-05     
48252.1259687616          -0.0893924759537527       0.979378737070138         -1.56877060046057e-05    
48252.6518947801          -0.09857527844939         0.978458403446284         6.62524204175534e-05     
48253.177820706           -0.10775477282535         0.977478895450759         -1.52284869921659e-05    
48253.703746632           -0.116805298674003        0.976420241849552         1.77287519092244e-05     
48254.2296725579          -0.126007532197772        0.975245291306417         5.31621946290882e-05     
48254.7555985417          -0.13509003987193         0.974028152797963         -2.91225193318568e-05    
48255.2815244676          -0.144151698538661        0.972703745888852         5.19581559882909e-05     
48255.8074503935          -0.153321802119923        0.97128641366443          2.07178709754202e-05     
48256.3333763194          -0.162318025481967        0.969824920878828         -1.55378468471202e-05    
48256.8593022454          -0.171405308650608        0.968235479622595         6.77416094981932e-05     
48257.3852165972          -0.180490316030431        0.966586107050967         -1.23129050106788e-05    
48257.9111425926          -0.189437961508076        0.964868822022749         1.81135099832568e-05     
48258.4370685185          -0.198528401078335        0.963023809270105         5.63825846133639e-05     
48258.9629944444          -0.207500695791518        0.961144829622316         -2.68038435514367e-05    
48259.4889204398          -0.216439491632023        0.959161877667364         5.31120313485252e-05     
48260.0148463657          -0.225483337517982        0.957076507859067         2.46501916207317e-05     
48260.5407722917          -0.234351225748355        0.954960240328436         -1.42794632942583e-05    
48261.0666982176          -0.243296751153032        0.952710214929506         6.99034144699902e-05     
48261.5926241435          -0.252241229441415        0.950398393730607         -8.99344098853649e-06    
48262.1185500694          -0.261040456157384        0.948030313847387         1.84935652365925e-05     
48262.6444759954          -0.269972214295273        0.945523431795011         5.92038239479404e-05     
48263.1704019213          -0.278787698719545        0.942989988263922         -2.51419106069981e-05    
48263.696327963           -0.287557029442075        0.940356907273272         5.31976081670534e-05     
48264.2222538889          -0.296426632516344        0.937611812533722         2.72339548526663e-05     
48264.7481798148          -0.305119003382947        0.934848976080231         -1.45740149570688e-05    
48265.2741057407          -0.31387479959959         0.931947850340922         7.01761781749961e-05     
48265.8000316667          -0.322629722209719        0.928982740396653         -7.70301782429685e-06    
48266.3259575926          -0.331232471212868        0.925973756991477         1.67161617239825e-05     
48266.8518836343          -0.339956175067373        0.92281594034156          5.96339619626256e-05     
48267.3778095602          -0.348565591349595        0.919638654722797         -2.58426864192145e-05    
48267.9037354861          -0.357116587741359        0.916367485989946         5.08216506180975e-05     
48268.429661412           -0.365761785072073        0.912975172429285         2.72792436288376e-05     
48268.955587338           -0.374229392553339        0.909578402597283         -1.72847958948145e-05    
48269.4815132639          -0.382745849512028        0.906040428441635         6.79569615582801e-05     
48270.0074391898          -0.391260955075696        0.902436190599551         -8.7962285165395e-06     
48270.5333652315          -0.399618086075284        0.898801300464271         1.26818680350346e-05     
48271.0592911574          -0.408083616895665        0.895008812800479         5.78136194643485e-05     
48271.5852170833          -0.416437144886815        0.891203712348545         -2.85598795760965e-05    
48272.1111430093          -0.424720674417246        0.887311918476088         4.65391197357464e-05     
48272.6370689352          -0.433091282968084        0.883290478323357         2.55485517227052e-05     
48273.1629948611          -0.441285018431153        0.879277966682757         -2.1483580496415e-05     
48273.688920787           -0.449512954947125        0.875122971112025         6.43534542325406e-05     
48274.214846713           -0.457738551628144        0.87089950658634          -1.10200787202381e-05    
48274.7407727662          -0.465801703913263        0.86665932613509          7.81937656472591e-06     
48275.2666986921          -0.473960017430924        0.862254163426719         5.52790527061069e-05     
48275.7926246181          -0.48200897191771         0.857843094200588         -3.16290869746677e-05    
48276.318550544           -0.489977395146249        0.853353804214016         4.2159947971217e-05      
48276.8444764699          -0.498024937932993        0.848727195464662         2.38720876934156e-05     
